event,track,particle,d1,d2,d3
385,0,null,0,0,0
386,1,primary_proton,1,1,1
387,85,pi-,1,1,0
388,0,null,0,0,0
9,19,pi+,1,1,1
390,11,secondary_proton,1,1,1
391,343,pi+,1,1,1
392,1,primary_proton,1,1,1
393,1,primary_proton,1,1,1
394,0,null,0,0,0
395,0,null,0,0,0
396,0,null,0,0,0
397,7,pi+,1,1,0
398,1602,pi-,1,1,0
399,27,secondary_proton,1,1,0
400,1,primary_proton,1,1,1
401,1,primary_proton,1,1,1
402,7,secondary_proton,1,1,0
403,258,kaon+,1,1,1
404,1262,e-,1,1,1
405,1,primary_proton,1,1,1
406,1,primary_proton,1,1,1
407,6908,secondary_proton,1,1,1
408,1,primary_proton,1,1,1
409,0,null,0,0,0
410,3,secondary_proton,1,1,1
411,11,secondary_proton,1,1,1
412,0,null,0,0,0
413,11,secondary_proton,1,1,1
414,8,pi+,1,1,1
415,10,secondary_proton,1,1,1
416,18,pi-,1,1,1
417,16,pi+,1,1,1
418,0,null,0,0,0
419,0,null,0,0,0
420,17,pi+,1,1,1
421,1,primary_proton,1,1,1
422,13,pi-,1,1,1
423,8,pi-,1,1,0
424,0,null,0,0,0
425,5,pi-,1,0,0
426,1,primary_proton,1,1,1
427,10,pi-,1,1,0
428,0,null,0,0,0
429,12,pi+,1,1,1
430,1,primary_proton,1,1,1
431,9,secondary_proton,1,1,1
432,0,null,0,0,0
433,0,null,0,0,0
434,4095,pi-,1,0,0
435,18,secondary_proton,1,1,1
436,7,secondary_proton,1,1,1
437,3,secondary_proton,1,0,0
438,0,null,0,0,0
439,14,pi+,1,0,0
440,0,null,0,0,0
441,1,primary_proton,1,1,1
442,1,primary_proton,1,1,1
443,0,null,0,0,0
444,0,null,0,0,0
445,1638,e-,1,0,0
446,0,null,0,0,0
447,1,primary_proton,1,1,1
448,0,null,0,0,0
449,3,secondary_proton,1,1,1
450,16,pi+,1,1,1
451,8,pi-,1,0,0
452,0,null,0,0,0
453,7,pi-,1,1,1
454,1,primary_proton,1,1,1
455,4,secondary_proton,1,1,1
456,2389,e-,1,0,0
457,4,secondary_proton,1,1,1
458,1,primary_proton,1,1,1
459,14,pi-,1,0,0
460,7,pi+,1,1,1
461,1,primary_proton,1,1,1
462,0,null,0,0,0
463,1,primary_proton,1,1,1
464,64,pi-,1,1,1
465,4507,pi-,1,0,0
466,0,null,0,0,0
467,292,pi+,1,1,1
468,0,null,0,0,0
469,1,primary_proton,1,1,1
470,0,null,0,0,0
471,21,pi+,1,1,1
472,16,secondary_proton,1,1,1
473,1,primary_proton,1,1,1
474,0,null,0,0,0
475,1,primary_proton,1,1,1
476,4772,secondary_proton,1,1,0
477,17,secondary_proton,1,1,1
478,22,pi-,1,1,0
479,433,pi+,1,0,0
480,15,pi-,1,1,1
481,2783,e-,0,1,0
482,1516,pi-,1,1,1
483,12,pi+,1,1,1
484,1,primary_proton,1,1,1
485,1,primary_proton,1,1,1
486,9,secondary_proton,1,1,1
487,0,null,0,0,0
488,0,null,0,0,0
489,0,null,0,0,0
490,15,pi-,1,1,1
491,7,pi+,1,1,1
492,34,pi-,1,0,0
493,0,null,0,0,0
494,1,primary_proton,1,1,1
495,0,null,0,0,0
496,1,primary_proton,1,1,1
497,0,null,0,0,0
498,0,null,0,0,0
499,10,secondary_proton,1,1,1
500,1,primary_proton,1,1,1
501,1996,pi-,1,0,0
502,573,pi-,1,1,0
503,13,pi-,1,1,1
504,15,pi+,1,1,0
505,19,pi-,1,1,1
506,2683,e-,1,0,0
507,0,null,0,0,0
508,45,secondary_proton,1,0,0
509,0,null,0,0,0
510,17,pi+,1,1,1
511,516,pi-,1,1,1
512,14,pi-,1,1,1
513,6332,e+,1,0,0
514,2142,e-,0,1,0
515,383,e-,1,1,1
516,1,primary_proton,1,1,1
517,10,pi-,1,1,1
518,4458,secondary_proton,1,1,0
519,2234,secondary_proton,1,1,1
520,0,null,0,0,0
521,35,pi+,1,0,0
522,7,pi-,1,1,1
523,1,primary_proton,1,1,1
524,14,pi-,1,1,0
525,34,secondary_proton,1,0,0
526,0,null,0,0,0
527,25,secondary_proton,1,1,1
528,20,pi-,1,1,1
529,10,pi+,1,1,1
530,10,pi-,1,0,0
531,0,null,0,0,0
532,0,null,0,0,0
533,0,null,0,0,0
534,0,null,0,0,0
535,0,null,0,0,0
536,0,null,0,0,0
537,6,secondary_proton,1,1,1
538,6,secondary_proton,1,1,0
539,6,secondary_proton,1,1,1
540,8,pi+,1,0,0
541,2850,pi-,1,1,0
542,887,secondary_proton,1,1,1
543,9,secondary_proton,1,1,1
544,0,null,0,0,0
545,7,pi+,1,1,1
546,41,secondary_proton,1,1,0
547,11,pi+,1,1,1
548,0,null,0,0,0
549,1,primary_proton,1,1,1
550,5,secondary_proton,1,1,1
551,1,primary_proton,1,1,1
552,0,null,0,0,0
553,1,primary_proton,1,1,1
554,0,null,0,0,0
555,0,null,0,0,0
556,0,null,0,0,0
557,0,null,0,0,0
558,0,null,0,0,0
559,19,pi+,1,1,1
560,74,secondary_proton,1,1,0
561,14,secondary_proton,1,0,0
562,6,secondary_proton,1,1,1
563,13,pi-,1,0,0
564,0,null,0,0,0
565,418,secondary_proton,1,0,0
566,10,pi-,1,1,0
567,1,primary_proton,1,1,1
568,0,null,0,0,0
569,4096,secondary_proton,1,0,0
570,5,secondary_proton,1,1,0
571,0,null,0,0,0
572,9,secondary_proton,1,1,1
573,7,pi+,1,1,1
574,8,kaon-,1,0,0
575,11,kaon+,1,1,1
576,0,null,0,0,0
577,7,pi+,1,0,0
578,1,primary_proton,1,1,1
579,0,null,0,0,0
581,11,pi+,1,1,0
582,1676,secondary_proton,1,0,0
583,0,null,0,0,0
584,0,null,0,0,0
585,1,primary_proton,1,1,1
586,19,pi+,1,1,1
587,9,secondary_proton,1,1,0
588,0,null,0,0,0
589,0,null,0,0,0
590,0,null,0,0,0
591,203,pi+,1,1,0
592,536,secondary_proton,1,1,0
593,572,secondary_proton,1,1,1
594,0,null,0,0,0
595,21,pi-,1,1,0
596,0,null,0,0,0
597,22,pi-,1,1,1
598,1,primary_proton,1,1,1
599,0,null,0,0,0
600,1,primary_proton,1,1,1
601,0,null,0,0,0
602,15,pi+,1,0,0
603,10,pi+,1,0,0
604,0,null,0,0,0
605,4947,secondary_proton,1,1,1
606,1,primary_proton,1,1,1
607,0,null,0,0,0
608,9,pi-,1,0,0
609,0,null,0,0,0
610,1,primary_proton,1,1,1
611,1712,pi-,1,1,1
612,9,secondary_proton,1,0,0
613,1538,pi-,1,0,0
614,9,pi-,1,1,0
615,21,pi+,1,1,1
616,3033,secondary_proton,1,0,0
617,1479,pi+,1,1,1
618,16,pi+,1,1,1
619,8,pi-,1,1,0
620,3244,e-,1,1,0
621,0,null,0,0,0
622,0,null,0,0,0
623,85,pi+,1,1,1
624,0,null,0,0,0
625,1,primary_proton,1,1,1
626,1,primary_proton,1,1,1
627,11,pi-,1,0,0
628,1,primary_proton,1,1,1
629,553,secondary_proton,1,1,1
630,1,primary_proton,1,1,1
631,0,null,0,0,0
632,1,primary_proton,1,1,1
633,0,null,0,0,0
634,0,null,0,0,0
635,0,null,0,0,0
636,9,pi-,1,1,0
637,1,primary_proton,1,1,1
638,0,null,0,0,0
639,0,null,0,0,0
640,14,pi-,1,1,1
641,7,pi-,1,1,1
642,0,null,0,0,0
643,14,pi+,1,1,1
644,23,pi+,1,1,1
645,1,primary_proton,1,1,1
646,13,pi+,1,0,0
647,1,primary_proton,1,1,1
648,11,secondary_proton,1,1,1
649,1,primary_proton,1,1,1
650,9,secondary_proton,1,1,1
651,0,null,0,0,0
652,0,null,0,0,0
653,14,pi+,1,1,1
654,8,pi-,1,0,0
655,17,pi-,1,1,1
656,1,primary_proton,1,1,1
657,0,null,0,0,0
658,85,pi+,1,1,0
659,0,null,0,0,0
660,14,pi+,1,1,1
661,3382,e-,1,1,0
662,17,pi+,1,1,0
663,11,pi-,1,1,1
664,0,null,0,0,0
665,14,e-,1,1,1
666,6,secondary_proton,1,1,1
667,6,pi+,1,1,0
668,1978,pi-,1,1,0
669,8967,pi-,1,1,0
670,12,secondary_proton,1,1,0
671,0,null,0,0,0
672,0,null,0,0,0
673,1,primary_proton,1,1,1
674,1791,secondary_proton,1,0,0
675,12,secondary_proton,1,1,1
676,1,primary_proton,1,1,1
677,1,primary_proton,1,1,1
678,4791,secondary_proton,1,1,0
679,0,null,0,0,0
680,0,null,0,0,0
681,11,secondary_proton,1,0,0
682,1,primary_proton,1,1,1
683,2000,e-,1,0,1
684,1,primary_proton,1,1,1
685,1,primary_proton,1,1,1
686,1,primary_proton,1,1,1
687,16,pi-,1,1,0
688,0,null,0,0,0
689,1786,pi-,1,0,0
690,1,primary_proton,1,1,1
691,5495,secondary_proton,1,1,0
692,0,null,0,0,0
693,0,null,0,0,0
694,2,secondary_proton,1,1,1
695,10,secondary_proton,1,1,1
696,0,null,0,0,0
697,0,null,0,0,0
698,1,primary_proton,1,1,1
699,0,null,0,0,0
700,0,null,0,0,0
701,6,secondary_proton,1,1,1
702,1844,pi-,1,1,1
703,95,pi+,1,1,1
704,0,null,0,0,0
705,6593,pi-,1,0,0
706,15,pi-,1,1,1
707,3742,e+,1,1,0
708,0,null,0,0,0
709,22,pi-,1,0,0
710,5,secondary_proton,1,1,1
711,137,secondary_proton,1,1,1
712,19,pi-,1,1,1
713,0,null,0,0,0
714,16,pi+,1,1,1
715,11,secondary_proton,1,1,0
716,11,pi-,1,1,1
717,5293,secondary_proton,1,1,0
718,0,null,0,0,0
719,30,pi-,1,0,0
720,0,null,0,0,0
721,0,null,0,0,0
722,0,null,0,0,0
723,10,pi+,1,1,1
724,12,pi+,1,1,1
725,10,pi+,1,1,0
726,1,primary_proton,1,1,1
727,0,null,0,0,0
728,0,null,0,0,0
729,0,null,0,0,0
730,1,primary_proton,1,1,1
731,104,secondary_proton,1,0,1
732,10,pi+,1,1,1
733,33,secondary_proton,1,1,1
734,1021,e-,0,1,0
735,1,primary_proton,1,1,1
736,21,pi-,1,1,0
737,10,pi+,1,1,1
738,6075,pi-,1,1,0
739,0,null,0,0,0
740,321,secondary_proton,1,1,1
741,1,primary_proton,1,1,1
742,1,primary_proton,1,1,1
743,546,pi+,1,1,1
744,0,null,0,0,0
745,1,primary_proton,1,1,1
746,4,secondary_proton,1,1,0
747,0,null,0,0,0
748,11,pi-,1,0,0
749,1,primary_proton,1,1,1
750,7,secondary_proton,1,0,0
751,0,null,0,0,0
752,6,pi-,1,1,1
753,7,secondary_proton,1,0,1
754,19,pi-,1,0,0
755,0,null,0,0,0
756,13,pi-,1,1,1
757,13,pi+,1,1,1
758,5,secondary_proton,1,1,1
759,1,primary_proton,1,1,1
760,1,primary_proton,1,1,1
761,1,primary_proton,1,1,1
762,8,pi+,1,0,0
763,1,primary_proton,1,1,1
764,1,primary_proton,1,1,1
765,17,pi+,1,0,0
766,15,pi-,1,0,0
767,14,pi+,1,1,1
768,565,secondary_proton,1,1,1
769,0,null,0,0,0
770,18,kaon+,1,1,1
771,15,pi-,1,1,1
772,1203,secondary_proton,1,1,0
774,27,secondary_proton,1,1,0
775,1,primary_proton,1,1,1
776,1,primary_proton,1,1,1
777,12,secondary_proton,1,1,1
778,0,null,0,0,0
779,0,null,0,0,0
780,1926,e-,1,0,0
781,11,pi-,1,1,1
782,1,primary_proton,1,1,1
783,0,null,0,0,0
784,1,primary_proton,1,1,1
785,0,null,0,0,0
786,0,null,0,0,0
787,0,null,0,0,0
788,1,primary_proton,1,1,1
789,15,pi-,1,1,1
790,11,secondary_proton,1,1,1
791,7,pi-,1,1,1
792,1,primary_proton,1,1,1
793,518,pi-,1,0,0
794,15,secondary_proton,1,1,1
795,6,secondary_proton,1,1,0
796,6,secondary_proton,1,1,1
797,1,primary_proton,1,1,1
798,1,primary_proton,1,1,1
799,3384,e-,1,1,1
800,0,null,0,0,0
801,1,primary_proton,1,1,1
802,11,secondary_proton,1,1,1
803,4,secondary_proton,1,1,1
804,12,secondary_proton,1,1,0
805,0,null,0,0,0
806,6,pi-,1,1,1
807,759,e-,1,1,1
808,9,pi+,1,0,0
809,1353,e-,1,0,0
810,3853,secondary_proton,1,1,1
811,1,primary_proton,1,1,1
812,12,pi-,1,1,1
813,0,null,0,0,0
814,1,primary_proton,1,1,1
815,0,null,0,0,0
816,2675,pi+,1,1,1
817,649,secondary_proton,1,1,1
818,0,null,0,0,0
819,1506,pi+,1,0,0
820,0,null,0,0,0
821,0,null,0,0,0
822,0,null,0,0,0
823,13,secondary_proton,1,1,1
824,0,null,0,0,0
825,8,pi+,1,1,1
826,19,pi+,1,1,1
827,0,null,0,0,0
828,0,null,0,0,0
829,14,secondary_proton,1,1,1
830,4007,e+,1,0,0
831,16,pi-,1,1,1
832,0,null,0,0,0
833,0,null,0,0,0
834,0,null,0,0,0
835,12,pi+,1,1,1
836,10,pi-,1,1,0
837,19,pi+,1,1,1
838,10,pi-,1,0,0
839,2806,e-,1,0,0
840,0,null,0,0,0
841,1273,pi+,1,1,1
842,27,pi-,1,0,0
843,98,secondary_proton,1,1,1
844,0,null,0,0,0
845,16,pi+,1,0,0
846,917,e+,1,0,0
847,6376,e-,0,1,1
848,5,secondary_proton,1,1,0
849,0,null,0,0,0
850,2278,mu+,1,0,0
851,31,pi-,1,1,1
852,0,null,0,0,0
853,1073,pi+,1,1,0
854,20,pi+,1,1,1
855,17,secondary_proton,1,1,1
856,16,secondary_proton,1,1,0
857,73,secondary_proton,1,1,1
858,147,secondary_proton,1,0,0
859,17,pi-,1,1,1
860,10,pi-,1,1,1
861,1,primary_proton,1,1,1
862,8,secondary_proton,1,0,0
863,0,null,0,0,0
864,1,primary_proton,1,1,1
865,0,null,0,0,0
866,0,null,0,0,0
867,13,pi+,1,1,1
868,0,null,0,0,0
869,95,secondary_proton,1,1,1
870,14,pi+,1,1,0
871,0,null,0,0,0
872,0,null,0,0,0
873,12,secondary_proton,1,1,1
874,0,null,0,0,0
875,1,primary_proton,1,1,1
876,1,primary_proton,1,1,1
877,0,null,0,0,0
878,603,secondary_proton,1,0,0
879,12,pi+,1,1,1
880,2735,secondary_proton,1,0,0
881,0,null,0,0,0
882,1,primary_proton,1,1,1
883,15,secondary_proton,1,1,0
884,10,pi+,1,0,0
885,0,null,0,0,0
886,1,primary_proton,1,1,1
887,18,kaon+,1,1,0
888,16,pi+,1,1,1
889,11,secondary_proton,1,1,1
890,134,secondary_proton,1,1,1
891,0,null,0,0,0
892,0,null,0,0,0
893,182,secondary_proton,1,1,0
894,17,pi+,1,1,1
895,0,null,0,0,0
896,11,secondary_proton,1,1,1
897,8,pi-,1,0,0
898,1,primary_proton,1,1,1
899,4,secondary_proton,1,1,0
900,3594,e+,1,1,1
901,266,secondary_proton,1,1,1
902,7,pi+,1,1,1
903,0,null,0,0,0
904,0,null,0,0,0
905,12,secondary_proton,1,1,1
906,0,null,0,0,0
907,1,primary_proton,1,1,1
908,1,primary_proton,1,1,1
909,1,primary_proton,1,1,1
910,14,pi+,1,1,1
911,0,null,0,0,0
912,0,null,0,0,0
913,2214,pi+,1,0,0
914,0,null,0,0,0
915,0,null,0,0,0
916,154,pi+,1,1,1
917,11,pi-,1,1,0
918,0,null,0,0,0
919,20,pi-,1,1,0
920,1,primary_proton,1,1,1
921,7,secondary_proton,1,1,1
922,11,pi-,1,1,1
923,1,primary_proton,1,1,1
924,4039,pi+,1,1,1
925,0,null,0,0,0
926,1,primary_proton,1,1,1
927,0,null,0,0,0
928,10,pi-,1,1,1
929,29,pi-,1,1,0
930,843,e-,1,0,0
931,0,null,0,0,0
932,0,null,0,0,0
933,0,null,0,0,0
934,0,null,0,0,0
935,12,pi+,1,1,0
936,1,primary_proton,1,1,1
937,0,null,0,0,0
938,0,null,0,0,0
939,1,primary_proton,1,1,1
940,152,secondary_proton,1,1,1
941,1,primary_proton,1,1,1
942,3018,e-,1,0,1
943,11,secondary_proton,1,1,1
944,1,primary_proton,1,1,1
945,2946,secondary_proton,1,1,1
946,6081,secondary_proton,1,0,0
947,13,secondary_proton,1,1,0
948,0,null,0,0,0
949,0,null,0,0,0
950,13,secondary_proton,1,1,1
951,0,null,0,0,0
952,5,pi+,1,1,1
953,101,secondary_proton,1,0,0
954,0,null,0,0,0
955,0,null,0,0,0
956,0,null,0,0,0
957,0,null,0,0,0
958,3384,e-,0,0,1
959,12,pi+,1,1,1
960,8,secondary_proton,1,1,1
961,2774,pi+,1,1,1
962,1,primary_proton,1,1,1
964,0,null,0,0,0
965,12,pi+,1,1,1
966,446,secondary_proton,1,1,1
967,5686,pi+,1,0,0
968,19,pi-,1,1,1
969,1,primary_proton,1,1,1
970,0,null,0,0,0
971,0,null,0,0,0
972,1,primary_proton,1,1,1
973,7,secondary_proton,1,1,1
974,15,pi+,1,1,0
975,11,secondary_proton,1,1,1
976,1062,secondary_proton,1,1,0
977,1,primary_proton,1,1,1
978,1,primary_proton,1,1,1
979,0,null,0,0,0
980,0,null,0,0,0
981,0,null,0,0,0
982,15,secondary_proton,1,1,1
983,14,pi-,1,1,1
984,7,pi-,1,1,1
985,15,pi-,1,1,1
986,0,null,0,0,0
987,3,secondary_proton,1,1,1
988,1,primary_proton,1,1,1
989,1,primary_proton,1,1,1
990,8,secondary_proton,1,1,1
991,7,pi+,1,1,1
992,0,null,0,0,0
993,0,null,0,0,0
994,15,pi-,1,1,0
995,9,pi-,1,1,0
996,1,primary_proton,1,1,1
997,15,pi+,1,1,0
998,7,pi-,1,1,0
999,1018,secondary_proton,1,0,0
1000,6047,secondary_proton,1,1,0
1001,8,pi-,1,1,1
1002,176,secondary_proton,1,1,1
1003,1673,pi-,1,0,0
1004,1,primary_proton,1,1,1
1005,11,pi+,1,0,0
1006,0,null,0,0,0
1007,11,pi+,1,1,1
1008,1,primary_proton,1,1,1
1009,24,pi-,1,1,1
1010,0,null,0,0,0
1011,756,pi+,1,1,1
1012,1441,kaon+,1,0,0
1013,33,pi-,1,0,0
1014,0,null,0,0,0
1015,0,null,0,0,0
1016,16,secondary_proton,1,1,1
1017,0,null,0,0,0
1018,5283,secondary_proton,1,1,0
1019,1,primary_proton,1,1,1
1020,20,pi+,1,1,0
1021,1880,secondary_proton,1,0,0
1022,11,pi-,1,1,1
1023,3644,e-,1,0,0
1024,1,primary_proton,1,1,1
1025,1,primary_proton,1,1,1
1026,14,secondary_proton,1,1,1
1027,1,primary_proton,1,1,1
1028,4020,secondary_proton,1,0,0
1029,1,primary_proton,1,1,1
1030,21,pi-,1,1,1
1031,12,pi-,1,1,0
1032,1,primary_proton,1,1,1
1033,8908,secondary_proton,1,0,0
1034,1,primary_proton,1,1,1
1035,0,null,0,0,0
1036,5,pi+,1,1,1
1037,6291,e-,1,0,0
1038,0,null,0,0,0
1039,1,primary_proton,1,1,1
1040,0,null,0,0,0
1041,1,primary_proton,1,1,1
1042,11,pi-,1,1,1
1043,9,pi+,1,1,1
1044,8,secondary_proton,1,1,1
1045,0,null,0,0,0
1046,1,primary_proton,1,1,1
1047,1,primary_proton,1,1,1
1048,1,primary_proton,1,1,1
1049,0,null,0,0,0
1050,0,null,0,0,0
1051,5,secondary_proton,1,1,1
1052,0,null,0,0,0
1053,0,null,0,0,0
1054,0,null,0,0,0
1055,0,null,0,0,0
1056,7,secondary_proton,1,1,1
1057,234,secondary_proton,1,1,1
1058,5,secondary_proton,1,1,0
1059,15,pi-,1,1,1
1060,86,pi+,1,1,1
1061,1,primary_proton,1,1,1
1062,1,primary_proton,1,1,1
1063,0,null,0,0,0
1064,2220,e-,1,1,0
1065,11,pi+,1,1,1
1066,2,secondary_proton,1,1,0
1067,380,pi-,1,1,0
1068,7,secondary_proton,1,1,0
1069,0,null,0,0,0
1070,5,secondary_proton,1,1,1
1071,0,null,0,0,0
1072,4,secondary_proton,1,1,0
1073,2572,secondary_proton,1,1,1
1074,0,null,0,0,0
1075,96,secondary_proton,1,1,1
1076,85,pi-,1,1,1
1077,6,pi+,1,1,1
1078,1,primary_proton,1,1,1
1079,0,null,0,0,0
1080,0,null,0,0,0
1081,0,null,0,0,0
1082,1,primary_proton,1,1,1
1083,1,primary_proton,1,1,1
1084,0,null,0,0,0
1085,2386,pi-,0,1,1
1086,0,null,0,0,0
1087,429,secondary_proton,1,1,1
1088,4220,secondary_proton,1,1,0
1089,1,primary_proton,1,1,1
1090,7,secondary_proton,1,1,1
1091,0,null,0,0,0
1092,19,pi+,1,1,1
1093,1027,secondary_proton,1,1,1
1094,0,null,0,0,0
1095,0,null,0,0,0
1096,7,secondary_proton,1,1,1
1097,11,pi+,1,1,0
1098,0,null,0,0,0
1099,15,pi-,1,1,0
1100,16,pi-,1,0,0
1101,15,pi+,1,1,1
1102,13,pi-,1,1,1
1103,14,secondary_proton,1,1,1
1104,6,secondary_proton,1,0,0
1105,0,null,0,0,0
1106,1,primary_proton,1,1,1
1107,0,null,0,0,0
1108,1,primary_proton,1,1,1
1109,0,null,0,0,0
1110,0,null,0,0,0
1111,0,null,0,0,0
1112,0,null,0,0,0
1113,0,null,0,0,0
1114,12,pi+,1,1,0
1115,1,primary_proton,1,1,1
1116,0,null,0,0,0
1117,718,pi+,1,1,0
1118,4,secondary_proton,1,1,0
1119,87,pi+,1,1,1
1120,13,pi-,1,0,0
1121,1,primary_proton,1,1,1
1122,0,null,0,0,0
1123,9,secondary_proton,1,0,0
1124,0,null,0,0,0
1125,10,secondary_proton,1,1,1
1126,16,secondary_proton,1,1,1
1127,12,secondary_proton,1,1,0
1128,901,e-,1,0,0
1129,33,pi-,1,0,0
1130,2194,pi-,1,0,0
1131,0,null,0,0,0
1132,1,primary_proton,1,1,1
1133,28,secondary_proton,1,1,1
1134,1080,secondary_proton,1,1,1
1135,21,secondary_proton,1,1,1
1136,1,primary_proton,1,1,1
1137,1,primary_proton,1,1,1
1138,0,null,0,0,0
1139,231,pi+,1,1,1
1140,1,primary_proton,1,1,1
1141,0,null,0,0,0
1142,10,pi+,1,0,0
1143,1,primary_proton,1,1,1
1144,12,secondary_proton,1,1,1
1145,0,null,0,0,0
1146,0,null,0,0,0
1147,5,secondary_proton,1,1,1
1148,1,primary_proton,1,1,1
1149,494,pi+,1,1,0
1150,60,pi+,1,1,0
1151,22,pi+,1,1,1
1152,6,secondary_proton,1,1,1
1153,13,pi+,1,0,0
1154,541,secondary_proton,1,1,0
1155,19,secondary_proton,1,1,1
1156,15,secondary_proton,1,1,1
1157,11,pi+,1,1,1
1158,815,pi-,1,0,0
1159,0,null,0,0,0
1160,0,null,0,0,0
1161,17,secondary_proton,1,1,1
1162,54,secondary_proton,1,1,1
1163,1,primary_proton,1,1,1
1164,0,null,0,0,0
1165,9,secondary_proton,1,1,1
1166,2084,pi-,1,1,0
1167,11,pi+,1,1,0
1168,0,null,0,0,0
1169,22,pi-,1,1,1
1170,26,pi+,1,1,0
1171,16,secondary_proton,1,1,1
1172,9,pi+,1,0,0
1173,0,null,0,0,0
1174,0,null,0,0,0
1175,3108,pi-,1,1,1
1176,0,null,0,0,0
1177,0,null,0,0,0
1178,9,pi-,1,1,1
1179,12,secondary_proton,1,1,1
1180,1,primary_proton,1,1,1
1181,1,primary_proton,1,1,1
1182,0,null,0,0,0
1183,0,null,0,0,0
1184,20,secondary_proton,1,0,0
1185,12,pi+,1,1,1
1186,0,null,0,0,0
1187,1,primary_proton,1,1,1
1188,1,primary_proton,1,1,1
1189,1,primary_proton,1,1,1
1190,18,pi+,1,1,1
1191,0,null,0,0,0
1192,9,secondary_proton,1,1,0
1193,429,secondary_proton,1,0,0
1194,2586,secondary_proton,1,1,1
1195,0,null,0,0,0
1196,1,primary_proton,1,1,1
1197,0,null,0,0,0
1198,1947,e-,1,1,0
1199,0,null,0,0,0
1200,6,pi+,1,1,1
1201,1626,secondary_proton,1,1,0
1202,0,null,0,0,0
1203,12,pi-,1,1,1
1204,11,pi-,1,0,0
1205,20,pi-,1,0,0
1206,1,primary_proton,1,1,1
1207,1,primary_proton,1,1,1
1208,279,pi+,1,0,0
1209,11,pi+,1,1,1
1210,1,primary_proton,1,1,1
1211,8,secondary_proton,1,1,1
1212,1,primary_proton,1,1,1
1213,0,null,0,0,0
1214,1,primary_proton,1,1,1
1215,182,pi-,1,1,1
1216,8,pi-,1,1,1
1217,1,primary_proton,1,1,1
1218,0,null,0,0,0
1219,4085,e-,1,1,1
1220,2831,e-,1,1,1
1221,546,secondary_proton,1,1,0
1222,828,secondary_proton,1,1,1
1223,0,null,0,0,0
1224,1,primary_proton,1,1,1
1225,6433,secondary_proton,1,0,0
1226,1,primary_proton,1,1,1
1227,5133,e-,0,1,0
1228,1,primary_proton,1,1,1
1229,0,null,0,0,0
1230,236,pi-,1,0,0
1231,16,secondary_proton,1,1,0
1232,1,primary_proton,1,1,1
1233,11,secondary_proton,1,1,1
1234,0,null,0,0,0
1235,11,pi+,1,1,0
1236,6557,secondary_proton,1,1,1
1237,7957,secondary_proton,1,0,0
1238,13,pi+,1,1,1
1239,0,null,0,0,0
1240,13,pi+,1,1,1
1241,0,null,0,0,0
1242,14,secondary_proton,1,1,1
1243,165,secondary_proton,1,1,1
1244,5302,secondary_proton,1,1,0
1245,457,secondary_proton,1,1,0
1246,0,null,0,0,0
1247,15,pi-,1,0,0
1248,1,primary_proton,1,1,1
1249,0,null,0,0,0
1250,144,secondary_proton,1,1,1
1251,11,pi-,1,1,1
1252,0,null,0,0,0
1253,0,null,0,0,0
1254,0,null,0,0,0
1255,0,null,0,0,0
1256,0,null,0,0,0
1257,1,primary_proton,1,1,1
1258,3877,secondary_proton,1,1,1
1259,15,secondary_proton,1,1,1
1260,1,primary_proton,1,1,1
1261,0,null,0,0,0
1262,15,pi+,1,1,0
1263,0,null,0,0,0
1264,9,secondary_proton,1,1,1
1265,918,pi-,1,0,0
1266,1,primary_proton,1,1,1
1267,0,null,0,0,0
1268,1,primary_proton,1,1,1
1269,0,null,0,0,0
1270,29,pi-,1,0,0
1271,1,primary_proton,1,1,1
1272,0,null,0,0,0
1273,16,pi+,1,1,1
1274,0,null,0,0,0
1275,36,secondary_proton,1,1,1
1276,13,secondary_proton,1,1,1
1277,0,null,0,0,0
1278,488,pi+,1,0,0
1279,3469,kaon+,1,1,1
1280,0,null,0,0,0
1281,1,primary_proton,1,1,1
1282,0,null,0,0,0
1283,0,null,0,0,0
1284,17,secondary_proton,1,1,1
1285,1,primary_proton,1,1,1
1286,1941,e-,1,1,1
1287,1,primary_proton,1,1,1
1288,1,primary_proton,1,1,1
1289,0,null,0,0,0
1290,0,null,0,0,0
1291,7,pi+,1,1,1
1292,1,primary_proton,1,1,1
1293,10,secondary_proton,1,1,1
1294,12,secondary_proton,1,0,0
1295,0,null,0,0,0
1296,1,primary_proton,1,1,1
1297,0,null,0,0,0
1298,0,null,0,0,0
1299,10,pi-,1,0,0
1300,9,pi-,1,0,0
1301,6492,e-,0,1,0
1302,4555,e-,1,0,0
1303,1,primary_proton,1,1,1
1304,0,null,0,0,0
1305,0,null,0,0,0
1306,0,null,0,0,0
1307,10,pi-,1,0,0
1308,0,null,0,0,0
1309,1,primary_proton,1,1,1
1310,0,null,0,0,0
1311,0,null,0,0,0
1312,311,pi+,1,1,1
1313,1,primary_proton,1,1,1
1314,0,null,0,0,0
1315,5,secondary_proton,1,0,0
1316,1,primary_proton,1,1,1
1317,6026,e-,1,1,0
1318,1203,secondary_proton,1,1,1
1319,0,null,0,0,0
1320,0,null,0,0,0
1321,1,primary_proton,1,1,1
1322,17,pi-,1,1,1
1323,0,null,0,0,0
1324,16,pi+,1,1,1
1325,7,secondary_proton,1,1,1
1326,1,primary_proton,1,1,1
1327,6,pi-,1,1,1
1328,0,null,0,0,0
1329,0,null,0,0,0
1330,1,primary_proton,1,1,1
