event,track,particle,d1,d2,d3
0,0,null,0,0,0
1,1217,e-,1,0,0
2,0,null,0,0,0
3,753,e+,1,0,0
4,0,null,0,0,0
5,0,null,0,0,0
6,0,null,0,0,0
7,8,secondary_proton,1,0,0
8,1,primary_proton,1,1,1
9,0,null,0,0,0
10,0,null,0,0,0
11,3,pi+,1,1,0
12,0,null,0,0,0
13,0,null,0,0,0
14,1,primary_proton,1,1,1
15,0,null,0,0,0
16,0,null,0,0,0
17,0,null,0,0,0
18,0,null,0,0,0
19,0,null,0,0,0
20,0,null,0,0,0
21,9,pi+,1,0,0
22,0,null,0,0,0
23,1,primary_proton,1,1,1
24,0,null,0,0,0
25,0,null,0,0,0
26,0,null,0,0,0
27,1,primary_proton,1,1,1
28,0,null,0,0,0
29,0,null,0,0,0
30,1,primary_proton,1,1,0
31,1,primary_proton,1,1,0
32,4,secondary_proton,1,1,1
33,11,secondary_proton,1,1,1
34,156,e-,1,0,0
35,0,null,0,0,0
36,0,null,0,0,0
37,0,null,0,0,0
38,0,null,0,0,0
39,0,null,0,0,0
40,8,secondary_proton,1,0,0
41,0,null,0,0,0
42,15,secondary_proton,1,1,0
43,0,null,0,0,0
44,0,null,0,0,0
45,0,null,0,0,0
46,1,primary_proton,1,1,1
47,0,null,0,0,0
48,1,primary_proton,1,1,1
49,0,null,0,0,0
50,0,null,0,0,0
51,0,null,0,0,0
52,9,secondary_proton,1,1,0
53,0,null,0,0,0
54,0,null,0,0,0
55,1,primary_proton,1,1,1
56,7,secondary_proton,1,1,0
57,0,null,0,0,0
58,1,primary_proton,1,1,1
59,0,null,0,0,0
60,5,secondary_proton,1,1,0
61,0,null,0,0,0
62,0,null,0,0,0
63,14,pi-,1,0,0
64,1,primary_proton,1,1,1
65,0,null,0,0,0
66,0,null,0,0,0
67,1,primary_proton,1,1,1
68,0,null,0,0,0
69,0,null,0,0,0
70,1,primary_proton,1,1,1
71,1,primary_proton,1,1,1
72,0,null,0,0,0
73,0,null,0,0,0
74,0,null,0,0,0
75,0,null,0,0,0
76,0,null,0,0,0
77,85,secondary_proton,1,0,0
78,0,null,0,0,0
79,1,primary_proton,1,1,1
80,0,null,0,0,0
81,5,secondary_proton,1,1,0
82,0,null,0,0,0
83,1,primary_proton,1,1,1
84,0,null,0,0,0
85,1,primary_proton,1,1,1
86,0,null,0,0,0
87,0,null,0,0,0
88,0,null,0,0,0
89,0,null,0,0,0
90,1,primary_proton,1,1,1
91,0,null,0,0,0
92,1,primary_proton,1,1,1
93,0,null,0,0,0
94,0,null,0,0,0
95,1,primary_proton,1,1,1
96,0,null,0,0,0
97,0,null,0,0,0
98,0,null,0,0,0
99,1,primary_proton,1,1,1
100,1,primary_proton,1,1,1
101,167,secondary_proton,1,1,1
102,1,primary_proton,1,1,1
103,0,null,0,0,0
104,0,null,0,0,0
105,0,null,0,0,0
106,0,null,0,0,0
107,0,null,0,0,0
108,19,secondary_proton,1,1,1
109,0,null,0,0,0
110,0,null,0,0,0
111,0,null,0,0,0
112,0,null,0,0,0
113,9,secondary_proton,1,0,0
114,1,primary_proton,1,1,1
115,1189,pi+,1,0,0
116,0,null,0,0,0
117,1,primary_proton,1,1,1
118,0,null,0,0,0
119,1386,e-,1,0,0
120,0,null,0,0,0
121,0,null,0,0,0
122,0,null,0,0,0
123,0,null,0,0,0
124,0,null,0,0,0
125,4,secondary_proton,1,0,0
126,1,primary_proton,1,1,1
127,0,null,0,0,0
128,0,null,0,0,0
129,0,null,0,0,0
130,0,null,0,0,0
131,1,primary_proton,1,1,1
132,0,null,0,0,0
133,1,primary_proton,1,1,1
134,11,pi+,1,1,0
135,11,secondary_proton,1,1,1
136,1,primary_proton,1,1,0
137,1,primary_proton,1,1,0
138,9,secondary_proton,1,1,1
139,0,null,0,0,0
140,0,null,0,0,0
141,1,primary_proton,1,1,1
142,0,null,0,0,0
143,0,null,0,0,0
144,0,null,0,0,0
145,0,null,0,0,0
146,0,null,0,0,0
147,0,null,0,0,0
148,1,primary_proton,1,1,1
149,1,primary_proton,1,1,1
150,0,null,0,0,0
151,12,secondary_proton,1,1,1
152,3,secondary_proton,1,0,0
153,201,secondary_proton,1,1,1
154,1,primary_proton,1,1,1
155,0,null,0,0,0
156,0,null,0,0,0
157,1,primary_proton,1,1,1
158,13,pi+,1,0,0
159,0,null,0,0,0
160,0,null,0,0,0
161,675,secondary_proton,1,0,0
162,1,primary_proton,1,1,1
163,0,null,0,0,0
164,0,null,0,0,0
165,0,null,0,0,0
166,12,secondary_proton,1,0,0
167,9,pi-,1,0,0
168,0,null,0,0,0
169,0,null,0,0,0
170,0,null,0,0,0
171,405,e-,1,0,0
172,0,null,0,0,0
173,0,null,0,0,0
174,0,null,0,0,0
175,0,null,0,0,0
176,11,secondary_proton,1,1,1
177,0,null,0,0,0
178,0,null,0,0,0
179,485,e-,1,0,0
180,12,pi+,1,1,1
181,0,null,0,0,0
182,0,null,0,0,0
183,10,secondary_proton,1,0,0
184,1,primary_proton,1,1,1
185,1,primary_proton,1,1,1
186,18,secondary_proton,1,0,0
187,0,null,0,0,0
188,0,null,0,0,0
189,1,primary_proton,1,1,1
190,688,e-,1,1,1
191,1,primary_proton,1,1,1
192,0,null,0,0,0
193,0,null,0,0,0
194,0,null,0,0,0
195,0,null,0,0,0
196,0,null,0,0,0
197,0,null,0,0,0
198,0,null,0,0,0
199,1,primary_proton,1,1,1
200,8,secondary_proton,1,1,1
201,369,e-,1,1,0
202,0,null,0,0,0
203,0,null,0,0,0
205,1378,e+,1,1,0
206,1,primary_proton,1,1,1
207,0,null,0,0,0
208,0,null,0,0,0
209,0,null,0,0,0
210,0,null,0,0,0
211,0,null,0,0,0
212,0,null,0,0,0
213,1,primary_proton,1,1,1
214,0,null,0,0,0
215,0,null,0,0,0
216,0,null,0,0,0
217,0,null,0,0,0
218,0,null,0,0,0
219,0,null,0,0,0
220,0,null,0,0,0
221,0,null,0,0,0
222,0,null,0,0,0
223,306,secondary_proton,1,1,1
224,18,secondary_proton,1,1,1
225,0,null,0,0,0
226,1,primary_proton,1,1,0
227,1,primary_proton,1,1,1
228,0,null,0,0,0
229,16,secondary_proton,1,0,0
230,1,primary_proton,1,1,1
231,0,null,0,0,0
232,354,pi+,1,0,0
233,1,primary_proton,1,1,1
234,1,primary_proton,1,1,1
235,1,primary_proton,1,1,1
236,1,primary_proton,1,1,1
237,0,null,0,0,0
238,1,primary_proton,1,1,0
239,0,null,0,0,0
240,0,null,0,0,0
241,0,null,0,0,0
242,12,pi-,1,1,1
243,0,null,0,0,0
244,0,null,0,0,0
245,0,null,0,0,0
246,0,null,0,0,0
247,1,primary_proton,1,1,1
248,1,primary_proton,1,1,0
249,0,null,0,0,0
250,8,secondary_proton,1,1,0
251,0,null,0,0,0
252,0,null,0,0,0
253,0,null,0,0,0
254,0,null,0,0,0
255,3,secondary_proton,1,1,1
256,0,null,0,0,0
257,0,null,0,0,0
258,26,pi-,1,1,0
259,0,null,0,0,0
260,0,null,0,0,0
261,0,null,0,0,0
262,0,null,0,0,0
263,0,null,0,0,0
264,1,primary_proton,1,1,1
265,1,primary_proton,1,1,1
266,0,null,0,0,0
267,1,primary_proton,1,1,1
268,0,null,0,0,0
269,5,secondary_proton,1,0,0
270,12,secondary_proton,1,1,1
271,0,null,0,0,0
272,0,null,0,0,0
273,1,primary_proton,1,1,0
274,0,null,0,0,0
275,0,null,0,0,0
276,0,null,0,0,0
277,0,null,0,0,0
278,0,null,0,0,0
279,0,null,0,0,0
280,0,null,0,0,0
281,0,null,0,0,0
282,0,null,0,0,0
283,1,primary_proton,1,1,0
284,0,null,0,0,0
285,832,secondary_proton,1,1,0
286,1,primary_proton,1,1,1
287,0,null,0,0,0
288,0,null,0,0,0
289,0,null,0,0,0
290,1461,secondary_proton,1,0,0
291,1,primary_proton,1,1,1
292,0,null,0,0,0
293,15,secondary_proton,1,1,0
294,1,primary_proton,1,1,1
295,0,null,0,0,0
296,1868,e-,1,1,1
297,1,primary_proton,1,1,1
298,0,null,0,0,0
299,9,secondary_proton,1,0,0
300,0,null,0,0,0
301,0,null,0,0,0
302,13,pi+,1,1,0
303,0,null,0,0,0
304,0,null,0,0,0
305,1,primary_proton,1,1,1
306,502,e-,1,0,0
307,0,null,0,0,0
308,0,null,0,0,0
309,10,pi+,1,0,0
310,0,null,0,0,0
311,0,null,0,0,0
312,0,null,0,0,0
313,0,null,0,0,0
314,0,null,0,0,0
315,0,null,0,0,0
316,0,null,0,0,0
317,1,primary_proton,1,1,1
318,0,null,0,0,0
319,0,null,0,0,0
320,0,null,0,0,0
321,0,null,0,0,0
322,0,null,0,0,0
323,7,secondary_proton,1,1,0
324,0,null,0,0,0
325,0,null,0,0,0
326,1,primary_proton,1,1,1
327,0,null,0,0,0
328,1,primary_proton,1,1,1
329,0,null,0,0,0
330,0,null,0,0,0
331,0,null,0,0,0
332,0,null,0,0,0
333,0,null,0,0,0
334,1,primary_proton,1,1,1
335,0,null,0,0,0
336,6,pi+,1,1,0
337,79,secondary_proton,1,1,1
338,0,null,0,0,0
339,0,null,0,0,0
340,0,null,0,0,0
341,0,null,0,0,0
342,0,null,0,0,0
343,0,null,0,0,0
344,0,null,0,0,0
345,0,null,0,0,0
346,0,null,0,0,0
347,0,null,0,0,0
348,9,pi+,1,0,0
349,0,null,0,0,0
350,0,null,0,0,0
351,0,null,0,0,0
352,0,null,0,0,0
353,0,null,0,0,0
354,0,null,0,0,0
355,0,null,0,0,0
356,1,primary_proton,1,1,1
357,1,primary_proton,1,1,1
358,0,null,0,0,0
359,1,primary_proton,1,1,1
360,10,secondary_proton,1,0,0
361,0,null,0,0,0
362,0,null,0,0,0
363,1,primary_proton,1,1,1
364,0,null,0,0,0
365,0,null,0,0,0
366,0,null,0,0,0
367,458,secondary_proton,1,0,0
368,0,null,0,0,0
369,14,secondary_proton,1,1,1
370,1,primary_proton,1,1,1
371,9,secondary_proton,1,0,0
372,1,primary_proton,1,1,1
373,0,null,0,0,0
374,0,null,0,0,0
375,1,primary_proton,1,1,1
376,0,null,0,0,0
377,0,null,0,0,0
378,475,pi-,1,0,0
379,10,secondary_proton,1,1,1
380,1,primary_proton,1,1,1
381,0,null,0,0,0
382,0,null,0,0,0
383,0,null,0,0,0
384,0,null,0,0,0
385,0,null,0,0,0
386,762,secondary_proton,1,0,0
387,0,null,0,0,0
388,0,null,0,0,0
389,0,null,0,0,0
390,0,null,0,0,0
391,0,null,0,0,0
392,0,null,0,0,0
393,0,null,0,0,0
394,0,null,0,0,0
395,0,null,0,0,0
396,0,null,0,0,0
397,1,primary_proton,1,1,0
398,0,null,0,0,0
399,6,secondary_proton,1,0,0
400,0,null,0,0,0
401,11,secondary_proton,1,1,1
402,0,null,0,0,0
403,0,null,0,0,0
404,0,null,0,0,0
405,0,null,0,0,0
406,1,primary_proton,1,1,0
408,0,null,0,0,0
409,0,null,0,0,0
410,0,null,0,0,0
411,0,null,0,0,0
412,0,null,0,0,0
413,0,null,0,0,0
414,1,primary_proton,1,1,1
415,1,primary_proton,1,1,1
416,1,primary_proton,1,1,1
417,0,null,0,0,0
418,0,null,0,0,0
419,0,null,0,0,0
420,0,null,0,0,0
421,0,null,0,0,0
422,0,null,0,0,0
423,0,null,0,0,0
424,0,null,0,0,0
425,0,null,0,0,0
426,6,secondary_proton,1,1,1
427,0,null,0,0,0
428,0,null,0,0,0
429,0,null,0,0,0
430,0,null,0,0,0
431,12,pi+,1,1,1
432,8,secondary_proton,1,1,1
433,1,primary_proton,1,1,0
434,1,primary_proton,1,1,1
435,0,null,0,0,0
436,0,null,0,0,0
437,0,null,0,0,0
438,0,null,0,0,0
439,1,primary_proton,1,1,1
440,0,null,0,0,0
441,0,null,0,0,0
442,0,null,0,0,0
443,0,null,0,0,0
444,0,null,0,0,0
445,0,null,0,0,0
446,0,null,0,0,0
447,1,primary_proton,1,1,1
448,13,secondary_proton,1,1,0
449,1,primary_proton,1,1,1
450,1,primary_proton,1,1,1
451,0,null,0,0,0
452,3,secondary_proton,1,1,0
453,0,null,0,0,0
454,385,pi-,1,0,0
455,0,null,0,0,0
456,7,secondary_proton,1,1,0
457,0,null,0,0,0
458,0,null,0,0,0
459,0,null,0,0,0
460,0,null,0,0,0
461,1,primary_proton,1,1,1
462,0,null,0,0,0
463,9,secondary_proton,1,1,0
464,15,pi+,1,1,0
465,105,pi+,1,1,0
466,1,primary_proton,1,1,1
467,0,null,0,0,0
468,0,null,0,0,0
469,0,null,0,0,0
470,0,null,0,0,0
471,0,null,0,0,0
472,0,null,0,0,0
473,344,e-,1,0,0
474,1,primary_proton,1,1,1
475,0,null,0,0,0
476,0,null,0,0,0
477,0,null,0,0,0
478,0,null,0,0,0
479,12,secondary_proton,1,1,1
480,1,primary_proton,1,1,1
481,1,primary_proton,1,1,0
482,0,null,0,0,0
483,746,secondary_proton,1,1,0
484,1,primary_proton,1,1,1
485,275,e-,1,1,0
486,0,null,0,0,0
487,10,secondary_proton,1,1,1
488,9,secondary_proton,1,1,1
489,21,secondary_proton,1,1,1
490,1,primary_proton,1,1,1
491,0,null,0,0,0
492,0,null,0,0,0
493,0,null,0,0,0
494,0,null,0,0,0
495,6,secondary_proton,1,0,0
496,1,primary_proton,1,1,1
497,8,pi+,1,1,1
498,0,null,0,0,0
499,0,null,0,0,0
500,0,null,0,0,0
501,1,primary_proton,1,1,1
502,1,primary_proton,1,1,1
503,840,e-,1,0,0
504,1,primary_proton,1,1,1
505,11,pi-,1,1,1
506,0,null,0,0,0
507,0,null,0,0,0
508,319,secondary_proton,1,0,0
509,0,null,0,0,0
510,621,pi+,1,0,0
511,0,null,0,0,0
512,1,primary_proton,1,1,1
513,6,secondary_proton,1,0,0
514,400,secondary_proton,1,1,1
515,173,secondary_proton,1,1,1
516,1,primary_proton,1,1,1
517,11,secondary_proton,1,1,0
518,0,null,0,0,0
519,1,primary_proton,1,1,1
520,0,null,0,0,0
521,0,null,0,0,0
522,0,null,0,0,0
523,1,primary_proton,1,1,1
524,0,null,0,0,0
525,0,null,0,0,0
526,0,null,0,0,0
527,1,primary_proton,1,1,1
528,1,primary_proton,1,1,1
529,0,null,0,0,0
530,0,null,0,0,0
531,0,null,0,0,0
532,0,null,0,0,0
533,0,null,0,0,0
534,1,primary_proton,1,1,1
535,0,null,0,0,0
536,0,null,0,0,0
537,0,null,0,0,0
538,0,null,0,0,0
539,12,secondary_proton,1,1,1
540,0,null,0,0,0
541,7,secondary_proton,1,1,1
542,1,primary_proton,1,1,1
543,1,primary_proton,1,1,1
544,1,primary_proton,1,1,1
545,0,null,0,0,0
546,0,null,0,0,0
547,0,null,0,0,0
548,1,primary_proton,1,1,1
549,1,primary_proton,1,1,1
550,0,null,0,0,0
551,0,null,0,0,0
552,0,null,0,0,0
553,1,primary_proton,1,1,1
554,9,secondary_proton,1,1,1
555,1,primary_proton,1,1,1
556,0,null,0,0,0
557,0,null,0,0,0
558,0,null,0,0,0
559,1,primary_proton,1,1,1
560,0,null,0,0,0
561,0,null,0,0,0
562,0,null,0,0,0
563,0,null,0,0,0
564,0,null,0,0,0
565,0,null,0,0,0
566,0,null,0,0,0
567,19,pi+,1,0,0
568,0,null,0,0,0
569,0,null,0,0,0
570,1,primary_proton,1,1,1
571,1,primary_proton,1,1,1
572,1,primary_proton,1,1,1
573,1,primary_proton,1,1,1
574,812,e-,1,1,0
575,0,null,0,0,0
576,0,null,0,0,0
577,14,pi+,1,1,0
578,0,null,0,0,0
579,9,pi+,1,1,0
580,9,pi+,1,0,0
581,0,null,0,0,0
582,0,null,0,0,0
583,0,null,0,0,0
584,0,null,0,0,0
585,0,null,0,0,0
586,1,primary_proton,1,1,1
587,0,null,0,0,0
588,1,primary_proton,1,1,1
589,13,secondary_proton,1,1,1
590,1,primary_proton,1,1,1
591,0,null,0,0,0
592,0,null,0,0,0
593,0,null,0,0,0
594,0,null,0,0,0
595,0,null,0,0,0
596,0,null,0,0,0
597,0,null,0,0,0
598,6,secondary_proton,1,1,1
599,0,null,0,0,0
600,0,null,0,0,0
601,0,null,0,0,0
602,0,null,0,0,0
603,0,null,0,0,0
604,1,primary_proton,1,1,1
605,392,pi-,1,0,0
607,10,secondary_proton,1,1,1
608,0,null,0,0,0
609,0,null,0,0,0
610,10,pi+,1,1,1
611,1,primary_proton,1,1,1
612,0,null,0,0,0
613,0,null,0,0,0
614,10,secondary_proton,1,1,1
615,0,null,0,0,0
616,0,null,0,0,0
617,0,null,0,0,0
618,13,pi-,1,0,0
619,1430,pi-,1,1,0
620,1,primary_proton,1,1,1
621,127,pi-,1,0,0
622,18,secondary_proton,1,1,1
623,1,primary_proton,1,1,1
624,0,null,0,0,0
625,0,null,0,0,0
626,1,primary_proton,1,1,1
627,0,null,0,0,0
628,0,null,0,0,0
629,0,null,0,0,0
630,0,null,0,0,0
631,0,null,0,0,0
632,1,primary_proton,1,1,1
633,0,null,0,0,0
634,14,pi+,1,1,1
635,0,null,0,0,0
636,0,null,0,0,0
637,0,null,0,0,0
638,0,null,0,0,0
639,1,primary_proton,1,1,1
640,0,null,0,0,0
641,0,null,0,0,0
642,0,null,0,0,0
643,4,secondary_proton,1,1,0
644,1,primary_proton,1,1,1
645,0,null,0,0,0
646,1,primary_proton,1,1,1
647,0,null,0,0,0
648,0,null,0,0,0
649,0,null,0,0,0
650,8,secondary_proton,1,1,1
651,15,secondary_proton,1,1,1
652,0,null,0,0,0
653,1,primary_proton,1,1,1
654,0,null,0,0,0
655,1,primary_proton,1,1,1
656,0,null,0,0,0
657,0,null,0,0,0
658,1,primary_proton,1,1,1
659,0,null,0,0,0
660,6,secondary_proton,1,1,0
661,0,null,0,0,0
662,0,null,0,0,0
663,0,null,0,0,0
664,11,pi-,1,0,0
665,822,e-,1,0,0
666,0,null,0,0,0
667,1,primary_proton,1,1,1
668,1,primary_proton,1,1,1
669,1,primary_proton,1,1,1
670,0,null,0,0,0
671,0,null,0,0,0
672,0,null,0,0,0
673,0,null,0,0,0
674,0,null,0,0,0
675,10,secondary_proton,1,1,0
676,1,primary_proton,1,1,1
677,0,null,0,0,0
678,0,null,0,0,0
679,0,null,0,0,0
680,0,null,0,0,0
681,0,null,0,0,0
682,9,pi-,1,1,1
683,1,primary_proton,1,1,0
684,726,e-,1,0,0
685,0,null,0,0,0
686,0,null,0,0,0
687,0,null,0,0,0
688,0,null,0,0,0
689,0,null,0,0,0
690,0,null,0,0,0
691,0,null,0,0,0
692,8,secondary_proton,1,1,1
693,0,null,0,0,0
694,1,primary_proton,1,1,0
695,441,secondary_proton,1,0,0
696,0,null,0,0,0
697,0,null,0,0,0
698,0,null,0,0,0
699,12,secondary_proton,1,0,0
700,1,primary_proton,1,1,1
701,0,null,0,0,0
702,1,primary_proton,1,1,1
703,0,null,0,0,0
704,10,secondary_proton,1,1,1
705,0,null,0,0,0
706,0,null,0,0,0
707,0,null,0,0,0
708,19,pi+,1,1,0
709,1,primary_proton,1,1,1
710,1,primary_proton,1,1,1
711,1015,e-,1,1,0
712,0,null,0,0,0
713,0,null,0,0,0
714,0,null,0,0,0
715,0,null,0,0,0
716,0,null,0,0,0
717,1,primary_proton,1,1,1
718,0,null,0,0,0
719,0,null,0,0,0
720,0,null,0,0,0
721,1,primary_proton,1,1,1
722,0,null,0,0,0
723,1,primary_proton,1,1,1
724,1,primary_proton,1,1,1
725,0,null,0,0,0
726,0,null,0,0,0
727,0,null,0,0,0
728,0,null,0,0,0
729,0,null,0,0,0
730,17,pi+,1,1,1
731,0,null,0,0,0
732,0,null,0,0,0
733,0,null,0,0,0
734,0,null,0,0,0
735,0,null,0,0,0
736,0,null,0,0,0
737,0,null,0,0,0
738,0,null,0,0,0
739,0,null,0,0,0
740,0,null,0,0,0
741,1,primary_proton,1,1,1
742,1,primary_proton,1,1,1
743,0,null,0,0,0
744,0,null,0,0,0
745,0,null,0,0,0
746,0,null,0,0,0
747,0,null,0,0,0
748,0,null,0,0,0
749,0,null,0,0,0
750,1,primary_proton,1,1,1
751,0,null,0,0,0
752,0,null,0,0,0
753,0,null,0,0,0
754,1,primary_proton,1,1,1
755,0,null,0,0,0
756,0,null,0,0,0
757,8,secondary_proton,1,1,1
758,0,null,0,0,0
759,598,secondary_proton,1,0,0
760,0,null,0,0,0
761,0,null,0,0,0
762,0,null,0,0,0
763,7,secondary_proton,1,1,0
764,0,null,0,0,0
765,0,null,0,0,0
766,0,null,0,0,0
767,0,null,0,0,0
768,0,null,0,0,0
769,0,null,0,0,0
770,426,secondary_proton,1,1,0
771,0,null,0,0,0
772,0,null,0,0,0
773,0,null,0,0,0
774,0,null,0,0,0
775,0,null,0,0,0
776,1,primary_proton,1,1,1
777,1,primary_proton,1,1,1
778,1,primary_proton,1,1,1
779,0,null,0,0,0
780,0,null,0,0,0
781,1,primary_proton,1,1,1
782,0,null,0,0,0
783,13,secondary_proton,1,0,0
784,0,null,0,0,0
785,0,null,0,0,0
786,1,primary_proton,1,1,1
787,0,null,0,0,0
788,1,primary_proton,1,1,1
789,6,secondary_proton,1,1,1
790,1,primary_proton,1,1,1
791,0,null,0,0,0
792,0,null,0,0,0
793,1,primary_proton,1,1,1
794,0,null,0,0,0
795,0,null,0,0,0
796,0,null,0,0,0
797,0,null,0,0,0
798,0,null,0,0,0
799,1,primary_proton,1,1,1
800,0,null,0,0,0
801,0,null,0,0,0
802,1,primary_proton,1,1,1
803,0,null,0,0,0
804,0,null,0,0,0
805,0,null,0,0,0
806,1,primary_proton,1,1,1
807,0,null,0,0,0
808,0,null,0,0,0
809,0,null,0,0,0
811,7,pi-,1,0,0
812,0,null,0,0,0
813,0,null,0,0,0
814,0,null,0,0,0
815,0,null,0,0,0
816,0,null,0,0,0
817,1,primary_proton,1,1,1
818,0,null,0,0,0
819,0,null,0,0,0
820,1,primary_proton,1,1,1
821,0,null,0,0,0
822,0,null,0,0,0
823,0,null,0,0,0
824,0,null,0,0,0
825,0,null,0,0,0
826,0,null,0,0,0
827,0,null,0,0,0
828,1,primary_proton,1,1,1
829,0,null,0,0,0
830,1,primary_proton,1,1,1
831,1,primary_proton,1,1,0
832,0,null,0,0,0
833,0,null,0,0,0
834,0,null,0,0,0
835,0,null,0,0,0
836,0,null,0,0,0
837,0,null,0,0,0
838,0,null,0,0,0
839,0,null,0,0,0
840,0,null,0,0,0
841,8,secondary_proton,1,1,1
842,0,null,0,0,0
843,0,null,0,0,0
844,0,null,0,0,0
845,0,null,0,0,0
846,0,null,0,0,0
847,0,null,0,0,0
848,426,e-,1,0,0
849,0,null,0,0,0
850,0,null,0,0,0
851,0,null,0,0,0
852,0,null,0,0,0
853,15,pi+,1,0,0
854,9,secondary_proton,1,0,0
855,517,secondary_proton,1,0,0
856,0,null,0,0,0
857,0,null,0,0,0
858,0,null,0,0,0
859,0,null,0,0,0
860,2512,e-,0,1,0
861,0,null,0,0,0
862,0,null,0,0,0
863,1,primary_proton,1,1,1
864,1,primary_proton,1,1,0
865,20,secondary_proton,1,1,0
866,0,null,0,0,0
867,1,primary_proton,1,1,1
868,5,secondary_proton,1,1,1
869,0,null,0,0,0
870,0,null,0,0,0
871,1,primary_proton,1,1,1
872,0,null,0,0,0
873,0,null,0,0,0
874,521,e-,1,0,0
875,0,null,0,0,0
876,0,null,0,0,0
877,0,null,0,0,0
878,219,pi+,1,0,0
879,0,null,0,0,0
880,0,null,0,0,0
881,9,secondary_proton,1,0,1
882,0,null,0,0,0
883,0,null,0,0,0
884,0,null,0,0,0
885,9,pi+,1,1,0
886,8,secondary_proton,1,1,0
887,0,null,0,0,0
888,1677,e-,1,1,1
889,0,null,0,0,0
890,7,secondary_proton,1,1,1
891,0,null,0,0,0
892,1442,e-,0,1,0
893,1,primary_proton,1,1,1
894,1,primary_proton,1,1,1
895,0,null,0,0,0
896,0,null,0,0,0
897,0,null,0,0,0
898,0,null,0,0,0
899,0,null,0,0,0
900,1105,e-,0,1,0
901,0,null,0,0,0
902,1340,e-,1,0,0
903,1,primary_proton,1,1,1
904,0,null,0,0,0
905,476,e-,1,1,1
906,0,null,0,0,0
907,0,null,0,0,0
908,1,primary_proton,1,1,1
909,14,secondary_proton,1,0,0
910,0,null,0,0,0
911,1065,e-,1,0,0
912,0,null,0,0,0
913,22,secondary_proton,1,0,0
914,0,null,0,0,0
915,0,null,0,0,0
916,1,primary_proton,1,1,1
917,134,secondary_proton,1,1,1
918,0,null,0,0,0
919,0,null,0,0,0
920,1,primary_proton,1,1,1
921,0,null,0,0,0
922,7,secondary_proton,1,1,0
923,0,null,0,0,0
924,0,null,0,0,0
925,0,null,0,0,0
926,1,primary_proton,1,1,1
927,1,primary_proton,1,1,1
928,0,null,0,0,0
929,0,null,0,0,0
930,880,secondary_proton,1,1,1
931,727,e-,1,0,0
932,1,primary_proton,1,1,1
933,0,null,0,0,0
934,0,null,0,0,0
935,0,null,0,0,0
936,1,primary_proton,1,1,1
937,0,null,0,0,0
938,0,null,0,0,0
939,0,null,0,0,0
940,3,secondary_proton,1,1,1
941,0,null,0,0,0
942,0,null,0,0,0
943,11,secondary_proton,1,1,0
944,0,null,0,0,0
945,7,secondary_proton,1,1,1
946,0,null,0,0,0
947,0,null,0,0,0
948,0,null,0,0,0
949,0,null,0,0,0
950,0,null,0,0,0
951,0,null,0,0,0
952,0,null,0,0,0
953,13,pi+,1,0,0
954,0,null,0,0,0
955,0,null,0,0,0
956,0,null,0,0,0
957,16,pi+,1,0,0
958,10,pi-,1,1,1
959,0,null,0,0,0
960,1,primary_proton,1,1,1
961,0,null,0,0,0
962,0,null,0,0,0
963,1,primary_proton,1,1,1
964,0,null,0,0,0
965,511,secondary_proton,1,1,1
966,0,null,0,0,0
967,0,null,0,0,0
968,0,null,0,0,0
969,0,null,0,0,0
970,0,null,0,0,0
971,1,primary_proton,1,1,1
972,1,primary_proton,1,1,1
973,0,null,0,0,0
974,0,null,0,0,0
975,0,null,0,0,0
976,0,null,0,0,0
977,0,null,0,0,0
978,0,null,0,0,0
979,0,null,0,0,0
980,1,primary_proton,1,1,1
981,0,null,0,0,0
982,0,null,0,0,0
983,1,primary_proton,1,1,1
984,1121,e-,1,0,0
985,0,null,0,0,0
986,0,null,0,0,0
987,0,null,0,0,0
988,0,null,0,0,0
989,0,null,0,0,0
990,0,null,0,0,0
991,0,null,0,0,0
992,0,null,0,0,0
993,1,primary_proton,1,1,0
994,0,null,0,0,0
995,1,primary_proton,1,1,1
996,2,secondary_proton,1,1,1
997,0,null,0,0,0
998,0,null,0,0,0
999,0,null,0,0,0
1000,155,e-,1,1,1
1001,0,null,0,0,0
1002,1,primary_proton,1,1,1
1003,0,null,0,0,0
1004,8,secondary_proton,1,1,0
1005,1,primary_proton,1,1,1
1006,1,primary_proton,1,1,1
1007,178,secondary_proton,1,1,1
1008,1,primary_proton,1,1,1
1009,170,pi+,1,0,0
1010,1,primary_proton,1,1,0
1011,1,primary_proton,1,1,1
1012,0,null,0,0,0
1013,0,null,0,0,0
1014,0,null,0,0,0
1016,0,null,0,0,0
1017,1,primary_proton,1,1,1
1018,7,secondary_proton,1,0,0
1019,0,null,0,0,0
1020,0,null,0,0,0
1021,0,null,0,0,0
1022,0,null,0,0,0
1023,14,pi-,1,1,1
1024,0,null,0,0,0
1025,1,primary_proton,1,1,1
1026,0,null,0,0,0
1027,0,null,0,0,0
1028,0,null,0,0,0
1029,0,null,0,0,0
1030,0,null,0,0,0
1031,1,primary_proton,1,1,1
1032,1,primary_proton,1,1,1
1033,0,null,0,0,0
1034,8,pi-,1,1,0
1035,293,secondary_proton,1,0,0
1036,0,null,0,0,0
1037,9,secondary_proton,1,1,1
1038,1,primary_proton,1,1,1
1039,0,null,0,0,0
1040,0,null,0,0,0
1041,0,null,0,0,0
1042,1,primary_proton,1,1,1
